timestamp,region,provider,runtime,memorySize,parallel,duration,requestDuration,rpsMean,rpsStdev,rpsMin,rpsMedian,rpsMax,resultMean
2018-01-07T23:58:01.855Z,eu-west-1,aws,nodejs,128,18,1,2.22,701939.78,69174.41,467092,730972.5,759459,4.22
2018-01-07T23:58:04.073Z,eu-west-1,aws,nodejs,128,18,1,2.14,733320.94,24186.93,669116,740281,766688,-8.72
2018-01-07T23:58:06.213Z,eu-west-1,aws,nodejs,128,18,1,2.22,740969.61,16798.89,711587,740208.5,772914,79.78
2018-01-07T23:58:08.435Z,eu-west-1,aws,nodejs,128,18,1,1.26,728425.83,42082.09,597061,734520,790962,-50.56
2018-01-07T23:58:09.694Z,eu-west-1,aws,nodejs,128,18,1,2.22,709164.39,78895.28,448942,732444,788820,63.94
2018-01-07T23:58:11.916Z,eu-west-1,aws,nodejs,128,18,1,1.34,735822.89,26356.89,688211,740499,771523,18.44
2018-01-07T23:58:13.253Z,eu-west-1,aws,nodejs,128,19,1,2.32,707257.32,60931.66,482790,722934,768699,131.53
2018-01-07T23:58:15.575Z,eu-west-1,aws,nodejs,128,19,1,2.24,725185.74,37821.32,625488,735700,762399,55.42
2018-01-07T23:58:17.816Z,eu-west-1,aws,nodejs,128,19,1,1.39,715010.42,28885.45,651118,720516,766945,-66.16
2018-01-07T23:58:19.212Z,eu-west-1,aws,nodejs,128,19,1,2.18,736298.05,21013.05,682246,732571,761213,-103.05
2018-01-07T23:58:21.395Z,eu-west-1,aws,nodejs,128,19,1,2.21,706132.21,60576,493377,717759,769831,48.11
2018-01-07T23:58:23.607Z,eu-west-1,aws,nodejs,128,19,1,2.19,738635.89,19981.57,698466,739288,769552,-39.84
2018-01-07T23:58:25.802Z,eu-west-1,aws,nodejs,128,19,1,2.23,723333.68,65493.4,499005,740033,792074,14.32
2018-01-07T23:58:28.039Z,eu-west-1,aws,nodejs,128,19,1,1.33,736983.26,27181.83,702147,726102,794087,33.58
2018-01-07T23:58:29.370Z,eu-west-1,aws,nodejs,128,19,1,2.2,737812.11,26171.29,692791,733776,781015,-120.74
2018-01-07T23:58:31.576Z,eu-west-1,aws,nodejs,128,19,1,2.22,725997.79,36560.55,631912,734266,774114,-32.37
2018-01-07T23:58:33.799Z,eu-west-1,aws,nodejs,128,20,1,2.42,692339,83544.55,450028,714453,778657,11.75
2018-01-07T23:58:36.227Z,eu-west-1,aws,nodejs,128,20,1,2.22,733434.65,25659.48,676996,728916,776122,28.55
2018-01-07T23:58:38.455Z,eu-west-1,aws,nodejs,128,20,1,2.24,722686.45,52678.81,515202,730468.5,777973,0
2018-01-07T23:58:40.696Z,eu-west-1,aws,nodejs,128,20,1,2.23,745489,17280.01,708896,744977,770675,28.4
2018-01-07T23:58:42.925Z,eu-west-1,aws,nodejs,128,20,1,2.25,738977.2,20770.44,703342,741751.5,797479,-84.85
2018-01-07T23:58:45.175Z,eu-west-1,aws,nodejs,128,20,1,2.22,733447.2,21116.93,702563,729327,779981,-5.45
2018-01-07T23:58:47.394Z,eu-west-1,aws,nodejs,128,20,1,2.22,728644.95,22322.02,689137,733733.5,759918,-1.05
2018-01-07T23:58:49.616Z,eu-west-1,aws,nodejs,128,20,1,2.21,727453.15,37408.27,607764,732903.5,779467,-69.5
2018-01-07T23:58:51.828Z,eu-west-1,aws,nodejs,128,20,1,2.26,738448.55,27820.1,664424,740619,796263,5.55
2018-01-07T23:58:54.094Z,eu-west-1,aws,nodejs,128,20,1,2.2,715280.6,69752.95,436246,727667,786080,16.6
2018-01-07T23:58:56.291Z,eu-west-1,aws,nodejs,128,1,2,2.19,710462,0,710462,710462,710462,33
2018-01-07T23:58:58.484Z,eu-west-1,aws,nodejs,128,1,2,2.25,712181,0,712181,712181,712181,127
2018-01-07T23:59:00.739Z,eu-west-1,aws,nodejs,128,1,2,2.13,642659,0,642659,642659,642659,-253
2018-01-07T23:59:02.872Z,eu-west-1,aws,nodejs,128,1,2,2.28,716456,0,716456,716456,716456,103
2018-01-07T23:59:05.148Z,eu-west-1,aws,nodejs,128,1,2,2.16,684989,0,684989,684989,684989,33
2018-01-07T23:59:07.317Z,eu-west-1,aws,nodejs,128,1,2,2.22,697994,0,697994,697994,697994,-434
2018-01-07T23:59:09.541Z,eu-west-1,aws,nodejs,128,1,2,2.09,689109,0,689109,689109,689109,36
2018-01-07T23:59:11.635Z,eu-west-1,aws,nodejs,128,1,2,2.21,697309,0,697309,697309,697309,-406
2018-01-07T23:59:13.842Z,eu-west-1,aws,nodejs,128,1,2,2.13,700433,0,700433,700433,700433,129
